novelty_mode,transcriptid,chunk_index,exec_turn_index,componentorder,transcriptcomponentid,speakertypename
full_turns,1967350,47,,47,77281265,Executives
full_turns,1967350,50,,50,77281268,Executives
full_turns,1967350,52,,52,77281270,Analysts
full_turns,1967350,54,,54,77281272,Analysts
full_turns,1967350,55,,55,77281273,Executives
full_turns,1967350,60,,60,77281278,Analysts
full_turns,1967350,61,,61,77281279,Executives
full_turns,1967350,64,,64,77281282,Executives
full_turns,1967350,66,,66,77281284,Analysts
full_turns,1967350,67,,67,77281285,Executives
full_turns,1967350,71,,71,77281289,Executives
full_turns,1967350,74,,74,77281292,Executives
full_turns,1967350,78,,78,77281296,Executives
full_turns,1968519,6,,6,77325715,Analysts
full_turns,1968519,12,,13,77325722,Analysts
full_turns,1968519,14,,15,77325724,Executives
full_turns,1968519,15,,16,77325725,Executives
full_turns,1968519,18,,19,77325728,Executives
full_turns,1968519,24,,26,77325735,Analysts
full_turns,1968519,25,,27,77325736,Executives
full_turns,1968519,28,,31,77325740,Analysts
full_turns,1968519,29,,32,77325741,Executives
full_turns,1968519,33,,37,77325746,Analysts
full_turns,1968519,35,,39,77325748,Executives
full_turns,1968519,39,,43,77325752,Analysts
full_turns,1968519,40,,44,77325753,Executives
full_turns,1968519,41,,45,77325754,Executives
full_turns,1968519,47,,52,77325761,Executives
full_turns,1968519,48,,53,77325762,Executives
full_turns,1968519,49,,54,77325763,Executives
full_turns,1968519,50,,55,77325764,Executives
full_turns,1968519,51,,56,77325765,Executives
full_turns,1968519,54,,59,77325768,Analysts
full_turns,1968519,55,,60,77325769,Executives
full_turns,1968519,57,,62,77325771,Analysts
full_turns,1968519,58,,63,77325772,Executives
full_turns,1968519,60,,65,77325774,Analysts
full_turns,1968519,61,,66,77325775,Executives
full_turns,1968519,63,,68,77325777,Analysts
full_turns,1968519,64,,69,77325778,Executives
full_turns,1968519,65,,70,77325779,Executives
full_turns,1968519,67,,73,77325782,Analysts
full_turns,1968519,68,,74,77325783,Executives
full_turns,1968519,70,,77,77325786,Analysts
full_turns,1968519,71,,78,77325787,Executives
full_turns,1968519,73,,81,77325790,Analysts
full_turns,1968519,74,,82,77325791,Executives
full_turns,1975175,5,,5,77583351,Executives
full_turns,1975175,6,,6,77583352,Executives
full_turns,1975175,8,,8,77583354,Executives
full_turns,1975175,11,,11,77583357,Executives
full_turns,1975175,12,,12,77583358,Analysts
full_turns,1975175,13,,13,77583359,Executives
full_turns,1975175,16,,16,77583362,Executives
full_turns,1975175,18,,18,77583364,Executives
full_turns,1975175,23,,23,77583369,Executives
full_turns,1975175,25,,25,77583371,Executives
full_turns,1991691,6,,6,78093558,Analysts
full_turns,1991691,11,,11,78093563,Analysts
full_turns,1991691,15,,17,78093569,Analysts
full_turns,1991691,17,,19,78093571,Analysts
full_turns,1991691,22,,25,78093577,Analysts
full_turns,1991691,23,,26,78093578,Executives
full_turns,1991691,24,,27,78093579,Executives
full_turns,1991691,25,,28,78093580,Analysts
full_turns,1991691,28,,31,78093583,Analysts
full_turns,1991691,29,,32,78093584,Executives
full_turns,1991691,30,,33,78093585,Executives
full_turns,1991691,32,,35,78093587,Analysts
full_turns,1991691,33,,36,78093588,Executives
full_turns,1991691,36,,39,78093591,Executives
full_turns,1991691,38,,41,78093593,Analysts
full_turns,1991691,39,,42,78093594,Executives
full_turns,1991691,44,,47,78093599,Analysts
full_turns,1991691,45,,48,78093600,Executives
full_turns,1991691,50,,53,78093605,Executives
full_turns,1991691,55,,58,78093610,Analysts
full_turns,1991691,56,,59,78093611,Executives
full_turns,1991691,63,,66,78093618,Analysts
full_turns,1991691,68,,71,78093623,Analysts
full_turns,1991691,70,,73,78093625,Executives
full_turns,1995260,6,,6,78199737,Executives
full_turns,1995260,8,,8,78199739,Analysts
full_turns,1995260,10,,11,78199742,Executives
full_turns,1995260,12,,13,78199744,Analysts
full_turns,1995260,13,,14,78199745,Executives
full_turns,1995260,15,,16,78199747,Executives
full_turns,1995260,18,,19,78199750,Executives
full_turns,1995260,20,,21,78199752,Analysts
full_turns,1995260,21,,22,78199753,Executives
full_turns,1995260,22,,23,78199754,Executives
full_turns,1995260,27,,28,78199759,Executives
full_turns,1995260,28,,29,78199760,Executives
full_turns,1995260,30,,31,78199762,Analysts
full_turns,1995260,31,,32,78199763,Executives
full_turns,1995260,33,,34,78199765,Executives
full_turns,1995260,35,,36,78199767,Analysts
full_turns,1995260,36,,37,78199768,Executives
full_turns,1995260,38,,39,78199770,Analysts
full_turns,1995260,40,,41,78199772,Executives
full_turns,1995260,41,,42,78199773,Executives
full_turns,1995260,43,,44,78199775,Analysts
full_turns,1995260,44,,45,78199776,Executives
full_turns,1995260,47,,48,78199779,Executives
full_turns,1995260,49,,50,78199781,Analysts
full_turns,1995260,50,,51,78199782,Executives
full_turns,1995260,53,,54,78199785,Executives
full_turns,1995260,60,,61,78199792,Executives
full_turns,1995260,62,,63,78199794,Executives
full_turns,2002412,6,,6,78389395,Executives
full_turns,2002412,9,,9,78389398,Analysts
full_turns,2002412,10,,10,78389399,Executives
full_turns,2002412,12,,12,78389401,Analysts
full_turns,2002412,13,,13,78389402,Executives
full_turns,2002412,14,,14,78389403,Analysts
full_turns,2002412,16,,16,78389405,Analysts
full_turns,2002412,17,,17,78389406,Executives
full_turns,2002412,19,,19,78389408,Analysts
full_turns,2002412,20,,20,78389409,Executives
full_turns,2002412,21,,21,78389410,Analysts
full_turns,2002412,22,,22,78389411,Executives
full_turns,2002412,25,,25,78389414,Executives
full_turns,2002412,28,,28,78389417,Executives
full_turns,2002412,35,,35,78389424,Executives
full_turns,2002412,37,,38,78389427,Analysts
full_turns,2002412,38,,39,78389428,Executives
full_turns,2002412,51,,53,78389442,Executives
full_turns,2002412,60,,62,78389451,Analysts
full_turns,2002412,61,,64,78389453,Analysts
full_turns,2002412,62,,65,78389454,Executives
full_turns,2002412,63,,66,78389455,Analysts
full_turns,2002412,64,,67,78389456,Executives
full_turns,2002412,68,,71,78389460,Analysts
full_turns,2002421,5,,5,78389984,Analysts
full_turns,2002421,8,,8,78389987,Analysts
full_turns,2002421,9,,9,78389988,Executives
full_turns,2002421,10,,10,78389989,Executives
full_turns,2002421,13,,13,78389992,Executives
full_turns,2002421,14,,14,78389993,Executives
full_turns,2002421,16,,16,78389995,Analysts
full_turns,2002421,17,,17,78389996,Executives
full_turns,2002421,19,,20,78389999,Executives
full_turns,2002421,22,,23,78390002,Executives
full_turns,2002421,23,,24,78390003,Executives
full_turns,2002421,25,,26,78390005,Analysts
full_turns,2002421,27,,28,78390007,Executives
full_turns,2002421,29,,30,78390009,Executives
full_turns,2008137,6,,6,78601901,Executives
full_turns,2008137,9,,9,78601904,Executives
full_turns,2008137,11,,11,78601906,Analysts
full_turns,2008137,12,,12,78601907,Executives
full_turns,2008137,15,,15,78601910,Executives
full_turns,2008137,17,,17,78601912,Analysts
full_turns,2008137,20,,20,78601915,Analysts
full_turns,2008137,21,,21,78601916,Executives
full_turns,2008137,23,,23,78601918,Analysts
full_turns,2008137,25,,26,78601921,Executives
full_turns,2008137,28,,29,78601924,Executives
full_turns,2008137,31,,32,78601927,Executives
full_turns,2008137,33,,34,78601929,Analysts
full_turns,2008137,34,,35,78601930,Executives
full_turns,2019037,6,,7,78991700,Analysts
full_turns,2019037,7,,8,78991701,Executives
full_turns,2019037,9,,10,78991703,Analysts
full_turns,2019037,10,,11,78991704,Executives
full_turns,2019037,11,,12,78991705,Executives
full_turns,2019037,13,,14,78991707,Analysts
full_turns,2019037,14,,15,78991708,Executives
full_turns,2019037,15,,16,78991709,Executives
full_turns,2019037,16,,17,78991710,Executives
full_turns,2019037,18,,19,78991712,Analysts
full_turns,2019037,19,,20,78991713,Executives
full_turns,2019037,20,,21,78991714,Executives
full_turns,2036725,11,,11,79722363,Analysts
full_turns,2036725,12,,12,79722364,Executives
full_turns,2036725,15,,15,79722367,Executives
full_turns,2036725,17,,17,79722369,Executives
full_turns,2036725,18,,18,79722370,Executives
full_turns,2036725,20,,20,79722372,Analysts
full_turns,2036725,21,,21,79722373,Executives
full_turns,2036725,22,,22,79722374,Executives
full_turns,2036725,23,,23,79722375,Analysts
full_turns,2036725,24,,24,79722376,Executives
full_turns,2036725,26,,26,79722378,Analysts
full_turns,2036725,27,,27,79722379,Executives
full_turns,2036725,28,,28,79722380,Analysts
full_turns,2036725,29,,29,79722381,Executives
full_turns,2036725,30,,30,79722382,Executives
full_turns,2036725,31,,31,79722383,Executives
full_turns,2036725,35,,35,79722387,Analysts
full_turns,2036725,36,,36,79722388,Executives
full_turns,2036725,38,,38,79722390,Analysts
full_turns,2036725,39,,40,79722392,Analysts
full_turns,2036725,40,,41,79722393,Executives
full_turns,2036725,42,,43,79722395,Analysts
full_turns,2036725,43,,44,79722396,Executives
full_turns,2036725,45,,46,79722398,Analysts
full_turns,2036725,46,,47,79722399,Executives
full_turns,2036725,47,,48,79722400,Analysts
full_turns,2036725,48,,49,79722401,Executives
full_turns,2036725,49,,51,79722403,Executives
full_turns,2036725,51,,53,79722405,Analysts
full_turns,2036725,55,,59,79722411,Executives
full_turns,2036725,56,,60,79722412,Executives
full_turns,2036725,57,,61,79722413,Analysts
full_turns,2036725,58,,62,79722414,Executives
full_turns,2036725,59,,63,79722415,Executives
full_turns,2036725,61,,65,79722417,Analysts
full_turns,2036725,62,,66,79722418,Executives
full_turns,2036725,63,,67,79722419,Executives
full_turns,2036725,65,,69,79722421,Analysts
full_turns,2036725,66,,70,79722422,Executives
full_turns,2036725,70,,74,79722426,Analysts
full_turns,2036725,74,,78,79722430,Executives
full_turns,2036725,76,,80,79722432,Executives
full_turns,2036725,77,,81,79722433,Analysts
full_turns,2036725,83,,87,79722439,Analysts
full_turns,2036725,84,,88,79722440,Executives
full_turns,2036725,87,,91,79722443,Analysts
full_turns,2036725,89,,95,79722447,Analysts
full_turns,2036725,90,,96,79722448,Executives
full_turns,2036725,92,,98,79722450,Analysts
full_turns,2036725,97,,103,79722455,Executives
full_turns,2036873,7,,7,79729566,Analysts
full_turns,2036873,8,,8,79729567,Executives
full_turns,2036873,9,,9,79729568,Executives
full_turns,2036873,11,,11,79729570,Analysts
full_turns,2036873,12,,12,79729571,Executives
full_turns,2036873,14,,14,79729573,Executives
full_turns,2036873,15,,15,79729574,Analysts
full_turns,2036873,16,,16,79729575,Executives
full_turns,2036873,19,,19,79729578,Executives
full_turns,2036873,21,,21,79729580,Executives
full_turns,2036873,24,,24,79729583,Analysts
full_turns,2036873,25,,25,79729584,Executives
full_turns,2036873,26,,26,79729585,Analysts
full_turns,2036873,27,,27,79729586,Executives
full_turns,2036873,29,,29,79729588,Executives
full_turns,2036873,30,,30,79729589,Analysts
full_turns,2036873,31,,31,79729590,Executives
full_turns,2036873,32,,32,79729591,Analysts
full_turns,2036873,33,,33,79729592,Executives
full_turns,2036873,37,,37,79729596,Analysts
full_turns,2036873,38,,38,79729597,Executives
full_turns,2036873,39,,39,79729598,Analysts
full_turns,2036873,41,,41,79729600,Analysts
full_turns,2036873,42,,42,79729601,Executives
full_turns,2036873,44,,44,79729603,Analysts
full_turns,2036873,47,,48,79729607,Analysts
full_turns,2036873,48,,49,79729608,Executives
full_turns,2036873,50,,51,79729610,Analysts
full_turns,2036873,51,,52,79729611,Executives
full_turns,2036873,52,,54,79729613,Analysts
full_turns,2036873,53,,55,79729614,Executives
full_turns,2036873,56,,58,79729617,Executives
full_turns,2036873,58,,60,79729619,Analysts
full_turns,2036873,62,,65,79729624,Executives
full_turns,2036873,65,,70,79729629,Analysts
full_turns,2036873,67,,72,79729631,Analysts
full_turns,2036873,68,,73,79729632,Executives
full_turns,2036873,74,,79,79729638,Analysts
full_turns,2036873,75,,80,79729639,Executives
full_turns,2036873,78,,83,79729642,Executives
full_turns,2036873,79,,84,79729643,Analysts
full_turns,2036873,80,,85,79729644,Executives
full_turns,2036873,82,,87,79729646,Analysts
full_turns,2036873,87,,92,79729651,Executives
full_turns,2036873,91,,96,79729655,Analysts
full_turns,2036873,92,,97,79729656,Executives
full_turns,2036873,94,,99,79729658,Analysts
full_turns,2036873,99,,104,79729663,Analysts
full_turns,2036873,100,,105,79729664,Executives
full_turns,2037739,5,,5,79777370,Analysts
full_turns,2037739,8,,9,79777374,Executives
full_turns,2037739,10,,11,79777376,Executives
full_turns,2037739,12,,13,79777378,Executives
full_turns,2037739,16,,17,79777382,Executives
full_turns,2037739,17,,18,79777383,Executives
full_turns,2037739,22,,23,79777388,Executives
full_turns,2037739,23,,24,79777389,Executives
full_turns,2037739,24,,25,79777390,Executives
full_turns,2037739,25,,26,79777391,Executives
full_turns,2037739,26,,27,79777392,Executives
full_turns,2037739,27,,28,79777393,Executives
full_turns,2037739,29,,30,79777395,Executives
full_turns,2037739,35,,36,79777401,Analysts
full_turns,2037739,36,,37,79777402,Executives
full_turns,2037739,38,,39,79777404,Analysts
full_turns,2037739,39,,41,79777406,Executives
full_turns,2037739,40,,42,79777407,Executives
full_turns,2037739,45,,47,79777412,Executives
full_turns,2037739,47,,49,79777414,Analysts
full_turns,2037739,48,,50,79777415,Executives
full_turns,2037739,53,,55,79777420,Analysts
full_turns,2037739,54,,56,79777421,Executives
full_turns,2037739,57,,59,79777424,Analysts
full_turns,2037739,59,,61,79777426,Executives
full_turns,2037739,60,,62,79777427,Executives
full_turns,2037739,63,,65,79777430,Analysts
full_turns,2037739,65,,67,79777432,Executives
full_turns,2037739,66,,68,79777433,Executives
full_turns,2037788,5,,5,79779934,Analysts
full_turns,2037788,6,,6,79779935,Executives
full_turns,2037788,7,,7,79779936,Executives
full_turns,2037788,9,,9,79779938,Executives
full_turns,2037788,11,,11,79779940,Analysts
full_turns,2037788,12,,12,79779941,Executives
full_turns,2037788,13,,13,79779942,Analysts
full_turns,2037788,14,,14,79779943,Executives
full_turns,2037788,16,,16,79779945,Analysts
full_turns,2037788,17,,17,79779946,Executives
full_turns,2037788,18,,18,79779947,Analysts
full_turns,2037788,19,,19,79779948,Executives
full_turns,2037788,23,,23,79779952,Analysts
full_turns,2037788,24,,24,79779953,Executives
full_turns,2037788,27,,29,79779958,Analysts
full_turns,2037788,29,,31,79779960,Analysts
full_turns,2037788,30,,32,79779961,Executives
full_turns,2037788,33,,35,79779964,Executives
full_turns,2037788,35,,37,79779966,Executives
full_turns,2037788,36,,38,79779967,Executives
full_turns,2037788,39,,41,79779970,Executives
full_turns,2037788,40,,42,79779971,Analysts
full_turns,2037788,41,,43,79779972,Executives
full_turns,2037788,43,,45,79779974,Analysts
full_turns,2037788,44,,46,79779975,Executives
full_turns,2037788,45,,47,79779976,Analysts
full_turns,2037788,46,,48,79779977,Executives
full_turns,2037788,48,,50,79779979,Analysts
full_turns,2037788,49,,51,79779980,Executives
full_turns,2037788,54,,56,79779985,Executives
full_turns,2038694,8,,9,79818806,Executives
full_turns,2038694,9,,10,79818807,Executives
full_turns,2038694,10,,11,79818808,Executives
full_turns,2038694,12,,13,79818810,Analysts
full_turns,2038694,13,,14,79818811,Executives
full_turns,2038694,17,,19,79818816,Analysts
full_turns,2038694,18,,20,79818817,Executives
full_turns,2038694,19,,21,79818818,Executives
full_turns,2038694,20,,22,79818819,Executives
full_turns,2038694,23,,25,79818822,Executives
full_turns,2038694,25,,27,79818824,Analysts
full_turns,2038694,26,,28,79818825,Executives
full_turns,2038694,28,,30,79818827,Analysts
full_turns,2038694,29,,31,79818828,Executives
full_turns,2038694,31,,33,79818830,Analysts
full_turns,2038694,34,,36,79818833,Analysts
full_turns,2038694,37,,39,79818836,Executives
full_turns,2038694,38,,40,79818837,Executives
full_turns,2038694,40,,42,79818839,Analysts
full_turns,2038694,41,,43,79818840,Executives
full_turns,2038694,42,,44,79818841,Executives
full_turns,2038760,5,,5,79823076,Analysts
full_turns,2038760,6,,6,79823077,Executives
full_turns,2038760,7,,7,79823078,Analysts
full_turns,2038760,11,,11,79823082,Executives
full_turns,2038760,14,,15,79823086,Analysts
full_turns,2038760,15,,16,79823087,Executives
full_turns,2038760,16,,17,79823088,Analysts
full_turns,2038760,17,,18,79823089,Executives
full_turns,2038760,18,,19,79823090,Analysts
full_turns,2038760,19,,20,79823091,Executives
full_turns,2038760,20,,21,79823092,Executives
full_turns,2038760,22,,23,79823094,Analysts
full_turns,2038760,23,,24,79823095,Executives
full_turns,2038760,24,,25,79823096,Analysts
full_turns,2038760,25,,26,79823097,Executives
full_turns,2038760,26,,27,79823098,Executives
full_turns,2038760,29,,30,79823101,Executives
full_turns,2038760,31,,32,79823103,Executives
full_turns,2038760,32,,33,79823104,Analysts
full_turns,2038760,33,,34,79823105,Executives
full_turns,2038760,35,,36,79823107,Analysts
full_turns,2038760,36,,37,79823108,Executives
full_turns,2038760,37,,38,79823109,Analysts
full_turns,2038760,38,,39,79823110,Executives
full_turns,2038760,43,,44,79823115,Executives
full_turns,2038760,44,,45,79823116,Analysts
